Brand,sku,Size,Sigla Stagione,Category,Gender,Price,Unit Price,Unit
PRADA,2NH001PN9F0002,UNI,A19,Porta oggetti,Uomo,"      650,00","1,300.00",2
PRADA,2NH005PN9F0002,UNI,A19,Porta oggetti,Uomo,"      600,00","3,000.00",5
PRADA,2NH0092CELF0002,UNI,A19,Pouches,Uomo,"      750,00","2,250.00",3
PRADA,2NH0102CELF0002,UNI,A19,Pouches,Uomo,"      790,00","2,370.00",3
PRADA,2NH011064F0002,UNI,A19,Porta oggetti,Uomo,"      450,00","1,800.00",4
PRADA,2PP041053F0002,UNI,A19,Portachiavi,Uomo,"      150,00",750.00,5
PRADA,2PP709053F0002,UNI,A19,Portachiavi,Uomo,"      150,00",750.00,5
PRADA,2PP709053F0216,UNI,A19,Portachiavi,Uomo,"      150,00",750.00,5
PRADA,2VE0119Z2F0002,UNI,A19,Borse a spalla,Uomo,"     1800,00","7,200.00",4
PRADA,2VE0169Z2F0002,UNI,A19,Borse a spalla,Uomo,"     1800,00","7,200.00",4
PRADA,2VE368064VYOSF0002,UNI,A19,Borse a spalla,Uomo,"     1250,00","1,250.00",1
PRADA,2VF0569Z2F0002,UNI,A19,Borse a spalla,Uomo,"      990,00","4,950.00",5
PRADA,2VH0382ACNVOPDF0YSK,UNI,A19,Borse a spalla,Uomo,"      890,00","1,780.00",2
PRADA,2VH053064F0002,UNI,A19,Borse a spalla,Uomo,"      690,00","10,350.00",15
PRADA,2VL0129Z2F0002,UNI,A19,Marsupi,Uomo,"     1050,00","8,400.00",8
PRADA,2VL014973F0002,UNI,A19,Marsupi,Uomo,"      920,00","4,600.00",5
PRADA,2VN0039Z2F0002,UNI,A19,Porta documenti,Uomo,"      970,00","14,550.00",15
PRADA,2VZ0252ACNVOPDF0YSK,UNI,A19,Borse a spalla,Uomo,"     1280,00","3,840.00",3
PRADA,2VZ066973VHOYF0002,UNI,A19,Zaini,Uomo,"     1050,00","4,200.00",4
PRADA LINEA ROSSA,4E3400ASZF0002,10,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0002,11,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0002,5½,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0002,6,A19,Sneakers,Uomo,"      490,00",980.00,2
PRADA LINEA ROSSA,4E3400ASZF0002,6½,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0002,7,A19,Sneakers,Uomo,"      490,00",980.00,2
PRADA LINEA ROSSA,4E3400ASZF0002,7½,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0002,8,A19,Sneakers,Uomo,"      490,00",980.00,2
PRADA LINEA ROSSA,4E3400ASZF0002,8½,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0002,9,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0002,9½,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0J36,10,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0J36,11,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0J36,5½,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0J36,6,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0J36,6½,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0J36,7,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0J36,7½,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0J36,8,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0J36,8½,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0J36,9,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3400ASZF0J36,9½,A19,Sneakers,Uomo,"      490,00",490.00,1
PRADA LINEA ROSSA,4E3447B4LF0002,10,A19,Sneakers,Uomo,"      550,00",550.00,1
PRADA LINEA ROSSA,4E3447B4LF0002,5½,A19,Sneakers,Uomo,"      550,00",550.00,1
PRADA LINEA ROSSA,4E3447B4LF0002,6,A19,Sneakers,Uomo,"      550,00","1,100.00",2
PRADA LINEA ROSSA,4E3447B4LF0002,6½,A19,Sneakers,Uomo,"      550,00",550.00,1
PRADA LINEA ROSSA,4E3447B4LF0002,7,A19,Sneakers,Uomo,"      550,00","1,100.00",2
PRADA LINEA ROSSA,4E3447B4LF0002,7½,A19,Sneakers,Uomo,"      550,00",550.00,1
PRADA LINEA ROSSA,4E3447B4LF0002,8,A19,Sneakers,Uomo,"      550,00","1,100.00",2
PRADA LINEA ROSSA,4E3447B4LF0002,8½,A19,Sneakers,Uomo,"      550,00",550.00,1
PRADA LINEA ROSSA,4E3447B4LF0002,9,A19,Sneakers,Uomo,"      550,00",550.00,1
PRADA LINEA ROSSA,4E3447B4LF0002,9½,A19,Sneakers,Uomo,"      550,00",550.00,1
PRADA LINEA ROSSA,4E34533A6FF0009,10,A19,Sneakers,Uomo,"      590,00",590.00,1
PRADA LINEA ROSSA,4E34533A6FF0009,5½,A19,Sneakers,Uomo,"      590,00",590.00,1
PRADA LINEA ROSSA,4E34533A6FF0009,6½,A19,Sneakers,Uomo,"      590,00",590.00,1
PRADA LINEA ROSSA,4E34533A6FF0009,7½,A19,Sneakers,Uomo,"      590,00",590.00,1
PRADA LINEA ROSSA,4E34533A6FF0009,9,A19,Sneakers,Uomo,"      590,00",590.00,1
PRADA LINEA ROSSA,4E34533A6FF0009,9½,A19,Sneakers,Uomo,"      590,00",590.00,1
PRADA LINEA ROSSA,4E34573A6FF0967,10,A19,Sneakers,Uomo,"      620,00",620.00,1
PRADA LINEA ROSSA,4E34573A6FF0967,5½,A19,Sneakers,Uomo,"      620,00",620.00,1
PRADA LINEA ROSSA,4E34573A6FF0967,6,A19,Sneakers,Uomo,"      620,00",620.00,1
PRADA LINEA ROSSA,4E34573A6FF0967,6½,A19,Sneakers,Uomo,"      620,00",620.00,1
PRADA LINEA ROSSA,4E34573A6FF0967,7,A19,Sneakers,Uomo,"      620,00",620.00,1
PRADA LINEA ROSSA,4E34573A6FF0967,7½,A19,Sneakers,Uomo,"      620,00",620.00,1
PRADA LINEA ROSSA,4E34573A6FF0967,8,A19,Sneakers,Uomo,"      620,00",620.00,1
PRADA LINEA ROSSA,4E34573A6FF0967,8½,A19,Sneakers,Uomo,"      620,00",620.00,1
PRADA LINEA ROSSA,4E34573A6FF0967,9,A19,Sneakers,Uomo,"      620,00",620.00,1
PRADA LINEA ROSSA,4E34573A6FF0967,9½,A19,Sneakers,Uomo,"      620,00",620.00,1
PRADA LINEA ROSSA,4T3451B4LF0002,10,A19,Stivali,Uomo,"      650,00",650.00,1
PRADA LINEA ROSSA,4T3451B4LF0002,11,A19,Stivali,Uomo,"      650,00",650.00,1
PRADA LINEA ROSSA,4T3451B4LF0002,6,A19,Stivali,Uomo,"      650,00",650.00,1
PRADA LINEA ROSSA,4T3451B4LF0002,6½,A19,Stivali,Uomo,"      650,00",650.00,1
PRADA LINEA ROSSA,4T3451B4LF0002,7,A19,Stivali,Uomo,"      650,00",650.00,1
PRADA LINEA ROSSA,4T3451B4LF0002,7½,A19,Stivali,Uomo,"      650,00",650.00,1
PRADA LINEA ROSSA,4T3451B4LF0002,8,A19,Stivali,Uomo,"      650,00",650.00,1
PRADA LINEA ROSSA,4T3451B4LF0002,8½,A19,Stivali,Uomo,"      650,00",650.00,1
PRADA LINEA ROSSA,4T3451B4LF0002,9,A19,Stivali,Uomo,"      650,00",650.00,1
PRADA LINEA ROSSA,4T3451B4LF0002,9½,A19,Stivali,Uomo,"      650,00",650.00,1
PREMIATA,BELLE4025,36,A19,Sneakers,Donna,"      205,00",205.00,1
PREMIATA,BELLE4025,37,A19,Sneakers,Donna,"      205,00",205.00,1
PREMIATA,BELLE4025,38,A19,Sneakers,Donna,"      205,00",615.00,3
PREMIATA,BELLE4025,39,A19,Sneakers,Donna,"      205,00",410.00,2
PREMIATA,BELLE4025,40,A19,Sneakers,Donna,"      205,00",205.00,1
PREMIATA,BELLE4025,41,A19,Sneakers,Donna,"      205,00",205.00,1
PREMIATA,BELLE4026,36,A19,Sneakers,Donna,"      205,00",205.00,1
PREMIATA,BELLE4026,37,A19,Sneakers,Donna,"      205,00",205.00,1
PREMIATA,BELLE4026,38,A19,Sneakers,Donna,"      205,00",615.00,3
PREMIATA,BELLE4026,39,A19,Sneakers,Donna,"      205,00",410.00,2
PREMIATA,BELLE4026,40,A19,Sneakers,Donna,"      205,00",205.00,1
PREMIATA,BELLE4026,41,A19,Sneakers,Donna,"      205,00",205.00,1
PREMIATA,BETH4036,35,A19,Sneakers,Donna,"      210,00",210.00,1
PREMIATA,BETH4036,36,A19,Sneakers,Donna,"      210,00",420.00,2
PREMIATA,BETH4036,37,A19,Sneakers,Donna,"      210,00",210.00,1
PREMIATA,BETH4036,38,A19,Sneakers,Donna,"      210,00",420.00,2
PREMIATA,BETH4036,39,A19,Sneakers,Donna,"      210,00",420.00,2
PREMIATA,BETH4036,40,A19,Sneakers,Donna,"      210,00",210.00,1
PREMIATA,BETH4038,35,A19,Sneakers,Donna,"      210,00",210.00,1
PREMIATA,BETH4038,36,A19,Sneakers,Donna,"      210,00",420.00,2
PREMIATA,BETH4038,37,A19,Sneakers,Donna,"      210,00",210.00,1
PREMIATA,BETH4038,38,A19,Sneakers,Donna,"      210,00",420.00,2
PREMIATA,BETH4038,39,A19,Sneakers,Donna,"      210,00",420.00,2
PREMIATA,BETH4038,40,A19,Sneakers,Donna,"      210,00",210.00,1
PREMIATA,CONNY1806,36,A19,Sneakers,Donna,"      195,00",195.00,1
PREMIATA,CONNY1806,37,A19,Sneakers,Donna,"      195,00",390.00,2
PREMIATA,CONNY1806,38,A19,Sneakers,Donna,"      195,00",585.00,3
PREMIATA,CONNY1806,39,A19,Sneakers,Donna,"      195,00",390.00,2
PREMIATA,CONNY1806,40,A19,Sneakers,Donna,"      195,00",195.00,1
PREMIATA,CONNY1806,41,A19,Sneakers,Donna,"      195,00",195.00,1
PREMIATA,ERIC3296,40,A19,Sneakers,Uomo,"      200,00",200.00,1
PREMIATA,ERIC3296,41,A19,Sneakers,Uomo,"      200,00",400.00,2
PREMIATA,ERIC3296,42,A19,Sneakers,Uomo,"      200,00",600.00,3
PREMIATA,ERIC3296,43,A19,Sneakers,Uomo,"      200,00",600.00,3
PREMIATA,ERIC3296,44,A19,Sneakers,Uomo,"      200,00",400.00,2
PREMIATA,ERIC3296,45,A19,Sneakers,Uomo,"      200,00",200.00,1
PREMIATA,ERIC4004,40,A19,Sneakers,Uomo,"      200,00",200.00,1
PREMIATA,ERIC4004,41,A19,Sneakers,Uomo,"      200,00",400.00,2
PREMIATA,ERIC4004,42,A19,Sneakers,Uomo,"      200,00",400.00,2
PREMIATA,ERIC4004,43,A19,Sneakers,Uomo,"      200,00",400.00,2
PREMIATA,LUCY206E,40,A19,Sneakers,Uomo,"      195,00",195.00,1
PREMIATA,LUCY206E,41,A19,Sneakers,Uomo,"      195,00",390.00,2
PREMIATA,LUCY206E,42,A19,Sneakers,Uomo,"      195,00",585.00,3
PREMIATA,LUCY206E,43,A19,Sneakers,Uomo,"      195,00",585.00,3
PREMIATA,LUCY206E,44,A19,Sneakers,Uomo,"      195,00",390.00,2
PREMIATA,LUCY206E,45,A19,Sneakers,Uomo,"      195,00",195.00,1
PREMIATA,LUCY600E,40,A19,Sneakers,Uomo,"      195,00",390.00,2
PREMIATA,LUCY600E,41,A19,Sneakers,Uomo,"      195,00",780.00,4
PREMIATA,LUCY600E,42,A19,Sneakers,Uomo,"      195,00",975.00,5
PREMIATA,LUCY600E,43,A19,Sneakers,Uomo,"      195,00",975.00,5
PREMIATA,LUCY600E,44,A19,Sneakers,Uomo,"      195,00",585.00,3
PREMIATA,LUCY600E,45,A19,Sneakers,Uomo,"      195,00",195.00,1
PREMIATA,MICK4019,40,A19,Sneakers,Uomo,"      205,00",410.00,2
PREMIATA,MICK4019,41,A19,Sneakers,Uomo,"      205,00",820.00,4
PREMIATA,MICK4019,42,A19,Sneakers,Uomo,"      205,00","1,025.00",5
PREMIATA,MICK4019,43,A19,Sneakers,Uomo,"      205,00","1,025.00",5
PREMIATA,MICK4019,44,A19,Sneakers,Uomo,"      205,00",615.00,3
PREMIATA,MICK4019,45,A19,Sneakers,Uomo,"      205,00",205.00,1
PREMIATA,ZACZAC3264,40,A19,Sneakers,Uomo,"      205,00",205.00,1
PREMIATA,ZACZAC3264,41,A19,Sneakers,Uomo,"      205,00",410.00,2
PREMIATA,ZACZAC3264,42,A19,Sneakers,Uomo,"      205,00",615.00,3
PREMIATA,ZACZAC3264,43,A19,Sneakers,Uomo,"      205,00",615.00,3
PREMIATA,ZACZAC3264,44,A19,Sneakers,Uomo,"      205,00",410.00,2
PREMIATA,ZACZAC3264,45,A19,Sneakers,Uomo,"      205,00",205.00,1
RED VALENTINO,SQ2S0C52MHZDI0,36,A19,Stivali,Donna,"      650,00",650.00,1
RED VALENTINO,SQ2S0C52MHZDI0,38,A19,Stivali,Donna,"      650,00",650.00,1
RED VALENTINO,SQ2S0C52MHZDI0,39,A19,Stivali,Donna,"      650,00",650.00,1
RED VALENTINO,SQ2S0C52MHZDI0,40,A19,Stivali,Donna,"      650,00",650.00,1
RED VALENTINO,SQ2S0C52MHZDI0,41,A19,Stivali,Donna,"      650,00",650.00,1
RED VALENTINO,SQ2S0C52MHZDJ0,36,A19,Stivali,Donna,"      650,00",650.00,1
RED VALENTINO,SQ2S0C52MHZDJ0,37½,A19,Stivali,Donna,"      650,00",650.00,1
RED VALENTINO,SQ2S0C52MHZDJ0,38,A19,Stivali,Donna,"      650,00",650.00,1
RED VALENTINO,SQ2S0C52MHZDJ0,38½,A19,Stivali,Donna,"      650,00",650.00,1
RED VALENTINO,SQ2S0C52MHZDJ0,39,A19,Stivali,Donna,"      650,00",650.00,1
RED VALENTINO,SQ2S0C52MHZDJ0,40,A19,Stivali,Donna,"      650,00",650.00,1
RED VALENTINO,SQ2S0C52MHZDJ0,41,A19,Stivali,Donna,"      650,00",650.00,1
SAINT LAURENT,4992909J52D9280,UNI,A19,Borse a spalla,Donna,"      890,00","4,450.00",5
SAINT LAURENT,5056710X52E1000,UNI,A19,Marsupi,Uomo,"      745,00","1,490.00",2
SAINT LAURENT,5094159J52D9280,UNI,A19,Borse a spalla,Uomo,"      890,00","3,560.00",4
SAINT LAURENT,5298990SX0E1000,UNI,A19,Portafogli,Uomo,"      595,00","1,190.00",2
SAINT LAURENT,5346800SX0E1000,UNI,A19,Pouches,Uomo,"      595,00","1,190.00",2
SAINT LAURENT,5384470YP0E1000,UNI,A19,Borse a spalla,Donna,"      990,00",990.00,1
SAINT LAURENT,556258BTY0N1000,UNI,A19,Pouches,Uomo,"      275,00",550.00,2
SAINT LAURENT,579197C20001000,35½,A19,Sandali,Donna,"      795,00",795.00,1
SAINT LAURENT,579197C20001000,36,A19,Sandali,Donna,"      795,00",795.00,1
SAINT LAURENT,579197C20001000,36½,A19,Sandali,Donna,"      795,00",795.00,1
SAINT LAURENT,579197C20001000,37½,A19,Sandali,Donna,"      795,00",795.00,1
SAINT LAURENT,579197C20001000,38½,A19,Sandali,Donna,"      795,00",795.00,1
SAINT LAURENT,579197C20001000,39,A19,Sandali,Donna,"      795,00",795.00,1
SAINT LAURENT,579197C20001000,40,A19,Sandali,Donna,"      795,00",795.00,1
SAINT LAURENT,586919Y359V1052,46,A19,Cappotti,Uomo,"     1990,00","1,990.00",1
SAINT LAURENT,586919Y359V1052,48,A19,Cappotti,Uomo,"     1990,00","1,990.00",1
SAINT LAURENT,586919Y359V1052,50,A19,Cappotti,Uomo,"     1990,00","1,990.00",1
SAINT LAURENT,586919Y359V1052,52,A19,Cappotti,Uomo,"     1990,00","1,990.00",1
STELLA MCCARTNEY,234387W85712755,UNI,A19,Mini bags,Donna,"      850,00","1,700.00",2
STELLA MCCARTNEY,234387W91321000,UNI,A19,Borse a spalla,Donna,"      795,00","31,800.00",40
STELLA MCCARTNEY,234387W91321220,UNI,A19,Borse a spalla,Donna,"      795,00","7,950.00",10
STELLA MCCARTNEY,234387W91324061,UNI,A19,Borse a spalla,Donna,"      795,00","3,975.00",5
STELLA MCCARTNEY,234387W93551000,UNI,A19,Borse a spalla,Donna,"      795,00","3,975.00",5
STELLA MCCARTNEY,261063W91321000,UNI,A19,Mini bags,Donna,"      795,00","6,360.00",8
STELLA MCCARTNEY,261063W91321220,UNI,A19,Mini bags,Donna,"      795,00","2,385.00",3
STELLA MCCARTNEY,291622W85712755,UNI,A19,Clutches,Donna,"      650,00","1,300.00",2
STELLA MCCARTNEY,371223W84679740,UNI,A19,Mini bags,Donna,"      675,00","3,375.00",5
STELLA MCCARTNEY,371223W91321000,UNI,A19,Mini bags,Donna,"      675,00","10,125.00",15
STELLA MCCARTNEY,371223W91321220,UNI,A19,Mini bags,Donna,"      675,00","3,375.00",5
STELLA MCCARTNEY,371223W91324061,UNI,A19,Mini bags,Donna,"      675,00","2,025.00",3
STELLA MCCARTNEY,371223W93551000,UNI,A19,Mini bags,Donna,"      675,00","3,375.00",5
STELLA MCCARTNEY,371369W91321000,UNI,A19,Clutches,Donna,"      375,00","3,750.00",10
STELLA MCCARTNEY,371369W91321220,UNI,A19,Clutches,Donna,"      375,00","1,125.00",3
STELLA MCCARTNEY,430999W91321000,UNI,A19,Portafogli,Donna,"      290,00","1,450.00",5
STELLA MCCARTNEY,431000W91321000,UNI,A19,Portafogli,Donna,"      245,00","1,225.00",5
STELLA MCCARTNEY,434750W91321000,UNI,A19,Portafogli,Donna,"      325,00","1,625.00",5
STELLA MCCARTNEY,455128W85648030,UNI,A19,Borse a spalla,Donna,"      685,00","1,370.00",2
STELLA MCCARTNEY,491513W188V9029,36,A19,Sneakers,Donna,"      495,00","1,485.00",3
STELLA MCCARTNEY,491513W188V9029,37,A19,Sneakers,Donna,"      495,00","1,980.00",4
STELLA MCCARTNEY,491513W188V9029,38,A19,Sneakers,Donna,"      495,00","1,980.00",4
STELLA MCCARTNEY,491513W188V9029,39,A19,Sneakers,Donna,"      495,00","1,485.00",3
STELLA MCCARTNEY,491513W188V9029,40,A19,Sneakers,Donna,"      495,00",495.00,1
STELLA MCCARTNEY,491513W188V9029,41,A19,Sneakers,Donna,"      495,00",495.00,1
STELLA MCCARTNEY,521371W91321000,UNI,A19,Portafogli,Donna,"      295,00","1,475.00",5
STELLA MCCARTNEY,557903W85421000,UNI,A19,Marsupi,Donna,"      445,00","1,780.00",4
STELLA MCCARTNEY,557907W85421000,UNI,A19,Mini bags,Donna,"      495,00","2,970.00",6
STELLA MCCARTNEY,570158W81871000,UNI,A19,Borse a mano,Donna,"      795,00","4,770.00",6
STELLA MCCARTNEY,580183W1FAF9262,38,A19,Sneakers,Donna,"      495,00","1,980.00",4
STELLA MCCARTNEY,580183W1FAF9262,39,A19,Sneakers,Donna,"      495,00","1,485.00",3
STELLA MCCARTNEY,580183W1FAF9262,40,A19,Sneakers,Donna,"      495,00",495.00,1
STELLA MCCARTNEY,581238W91321000,UNI,A19,Mini bags,Donna,"      395,00","3,555.00",9
STELLA MCCARTNEY,581238W91321220,UNI,A19,Mini bags,Donna,"      395,00","1,580.00",4
STELLA MCCARTNEY,581238W93551000,UNI,A19,Mini bags,Donna,"      395,00","1,580.00",4
STELLA MCCARTNEY,581244W81871220,UNI,A19,Borse a mano,Donna,"      850,00",850.00,1
STELLA MCCARTNEY,581244W84165900,UNI,A19,Borse a mano,Donna,"      850,00","1,700.00",2
STELLA MCCARTNEY,581244W84169740,UNI,A19,Borse a mano,Donna,"      850,00","5,950.00",7
STELLA MCCARTNEY,581271W85421000,UNI,A19,Marsupi,Donna,"      650,00","1,300.00",2
STELLA MCCARTNEY,583950W1TV19043,36,A19,Sneakers,Donna,"      395,00","1,185.00",3
STELLA MCCARTNEY,583950W1TV19043,37,A19,Sneakers,Donna,"      395,00","1,580.00",4
STELLA MCCARTNEY,583950W1TV19043,38,A19,Sneakers,Donna,"      395,00","1,580.00",4
STELLA MCCARTNEY,583950W1TV19043,39,A19,Sneakers,Donna,"      395,00",790.00,2
STELLA MCCARTNEY,583950W1TV19043,40,A19,Sneakers,Donna,"      395,00",395.00,1
STELLA MCCARTNEY,583950W1TV19043,41,A19,Sneakers,Donna,"      395,00",395.00,1
STELLA MCCARTNEY,585550W1TV29086,36,A19,Sneakers,Donna,"      395,00",790.00,2
STELLA MCCARTNEY,585550W1TV29086,37,A19,Sneakers,Donna,"      395,00",790.00,2
STELLA MCCARTNEY,585550W1TV29086,38,A19,Sneakers,Donna,"      395,00","1,185.00",3
STELLA MCCARTNEY,585550W1TV29086,39,A19,Sneakers,Donna,"      395,00",790.00,2
STELLA MCCARTNEY,585550W1TV29086,40,A19,Sneakers,Donna,"      395,00",395.00,1
STELLA MCCARTNEY,585550W1TV29086,41,A19,Sneakers,Donna,"      395,00",395.00,1
VALENTINO  ,SY2S0723NSD0NO,39.5,A19,Sneakers,Uomo,"      552,00",552.00,1
VALENTINO  ,SY2S0723NSD0NO,40,A19,Sneakers,Uomo,"      552,00",552.00,1
VALENTINO  ,SY2S0723NSD0NO,40.5,A19,Sneakers,Uomo,"      552,00","1,104.00",2
VALENTINO  ,SY2S0723NSD0NO,41,A19,Sneakers,Uomo,"      552,00","1,104.00",2
VALENTINO  ,SY2S0723NSD0NO,41.5,A19,Sneakers,Uomo,"      552,00","1,104.00",2
VALENTINO  ,SY2S0723NSD0NO,42,A19,Sneakers,Uomo,"      552,00",552.00,1
VALENTINO  ,SY2S0723NSD0NO,42.5,A19,Sneakers,Uomo,"      552,00",552.00,1
VALENTINO  ,SY2S0830FLRDR0,39.5,A19,Sneakers,Uomo,"      470,00",470.00,1
VALENTINO  ,SY2S0830FLRDR0,40,A19,Sneakers,Uomo,"      470,00",940.00,2
VALENTINO  ,SY2S0830FLRDR0,40.5,A19,Sneakers,Uomo,"      470,00",940.00,2
VALENTINO  ,SY2S0830FLRDR0,41,A19,Sneakers,Uomo,"      470,00",940.00,2
VALENTINO  ,SY2S0830FLRDR0,42,A19,Sneakers,Uomo,"      470,00",470.00,1
VALENTINO  ,SY2S0830FLRDR0,42.5,A19,Sneakers,Uomo,"      470,00",470.00,1
VALENTINO  ,SY2S0830FLRDR0,43,A19,Sneakers,Uomo,"      470,00",470.00,1
VALENTINO  ,SY2S0830FLRDR0,44,A19,Sneakers,Uomo,"      470,00",470.00,1
VALENTINO  ,SY2S0873DFU0NI,39,A19,Scarpe Basse,Uomo,"      220,00",440.00,2
VALENTINO  ,SY2S0873DFU0NI,40,A19,Scarpe Basse,Uomo,"      220,00",660.00,3
VALENTINO  ,SY2S0873DFU0NI,41,A19,Scarpe Basse,Uomo,"      220,00",880.00,4
VALENTINO  ,SY2S0873DFU0NI,42,A19,Scarpe Basse,Uomo,"      220,00",880.00,4
VALENTINO  ,SY2S0873DFU0NI,43,A19,Scarpe Basse,Uomo,"      220,00",660.00,3
VALENTINO  ,SY2S0873DFU0NI,44,A19,Scarpe Basse,Uomo,"      220,00",440.00,2
VALENTINO  ,SY2S0931LTUDT0,40,A19,Sneakers,Uomo,"      570,00","1,140.00",2
VALENTINO  ,SY2S0931LTUDT0,40.5,A19,Sneakers,Uomo,"      570,00","1,140.00",2
VALENTINO  ,SY2S0931LTUDT0,41.5,A19,Sneakers,Uomo,"      570,00",570.00,1
VALENTINO  ,SY2S0931LTUDT0,42,A19,Sneakers,Uomo,"      570,00",570.00,1
VALENTINO  ,SY2S0931LTUDT0,43,A19,Sneakers,Uomo,"      570,00",570.00,1
VALENTINO  ,SY2S0931LTUR67,39.5,A19,Sneakers,Uomo,"      571,00",571.00,1
VALENTINO  ,SY2S0931LTUR67,40,A19,Sneakers,Uomo,"      571,00","1,142.00",2
VALENTINO  ,SY2S0931LTUR67,40.5,A19,Sneakers,Uomo,"      571,00","1,142.00",2
VALENTINO  ,SY2S0931LTUR67,41,A19,Sneakers,Uomo,"      571,00","1,142.00",2
VALENTINO  ,SY2S0931LTUR67,41.5,A19,Sneakers,Uomo,"      571,00","1,142.00",2
VALENTINO  ,SY2S0931LTUR67,42,A19,Sneakers,Uomo,"      571,00",571.00,1
VALENTINO  ,SY2S0931LTUR67,42.5,A19,Sneakers,Uomo,"      571,00",571.00,1
VALENTINO  ,SY2S0931LTUR67,43,A19,Sneakers,Uomo,"      571,00",571.00,1
VALENTINO  ,SY2S0931LTUR67,44,A19,Sneakers,Uomo,"      571,00",571.00,1
VALENTINO  ,SY2S0C04DYHDS5,40,A19,Sneakers,Uomo,"      520,00",520.00,1
VALENTINO  ,SY2S0C04DYHDS5,40.5,A19,Sneakers,Uomo,"      520,00","1,040.00",2
VALENTINO  ,SY2S0C04DYHDS5,41.5,A19,Sneakers,Uomo,"      520,00",520.00,1
VALENTINO  ,SY2S0C04DYHM15,39.5,A19,Sneakers,Uomo,"      519,80",519.80,1
VALENTINO  ,SY2S0C04DYHM15,40,A19,Sneakers,Uomo,"      519,80","1,039.60",2
VALENTINO  ,SY2S0C04DYHM15,40.5,A19,Sneakers,Uomo,"      519,80","1,039.60",2
VALENTINO  ,SY2S0C04DYHM15,41,A19,Sneakers,Uomo,"      519,80",519.80,1
VALENTINO  ,SY2S0C04DYHM15,41.5,A19,Sneakers,Uomo,"      519,80",519.80,1
VALENTINO  ,SY2S0C04DYHM15,42,A19,Sneakers,Uomo,"      519,80",519.80,1
VALENTINO  ,SY2S0C04DYHM15,42.5,A19,Sneakers,Uomo,"      519,80",519.80,1
VALENTINO  ,SY2S0C04DYHM15,43,A19,Sneakers,Uomo,"      519,80","1,039.60",2
VALENTINO  ,SY2S0C04DYHM15,43.5,A19,Sneakers,Uomo,"      519,80",519.80,1
VALENTINO  ,SY2S0C04DYHM15,44,A19,Sneakers,Uomo,"      519,80",519.80,1
VALENTINO  ,SY2S0C04DYHR67,39.5,A19,Sneakers,Uomo,"      519,80",519.80,1
VALENTINO  ,SY2S0C04DYHR67,40,A19,Sneakers,Uomo,"      519,80","1,039.60",2
VALENTINO  ,SY2S0C04DYHR67,40.5,A19,Sneakers,Uomo,"      519,80",519.80,1
VALENTINO  ,SY2S0C04DYHR67,41,A19,Sneakers,Uomo,"      519,80",519.80,1
VALENTINO  ,SY2S0C04DYHR67,41.5,A19,Sneakers,Uomo,"      519,80","1,039.60",2
VALENTINO  ,SY2S0C04DYHR67,42.5,A19,Sneakers,Uomo,"      519,80",519.80,1
VALENTINO  ,SY2S0C20RICK9M,39.5,A19,Sneakers,Uomo,"      649,00","1,298.00",2
VALENTINO  ,SY2S0C20RICK9M,40,A19,Sneakers,Uomo,"      649,00","2,596.00",4
VALENTINO  ,SY2S0C20RICK9M,40.5,A19,Sneakers,Uomo,"      649,00","1,947.00",3
VALENTINO  ,SY2S0C20RICK9M,41,A19,Sneakers,Uomo,"      649,00","2,596.00",4
VALENTINO  ,SY2S0C20RICK9M,41.5,A19,Sneakers,Uomo,"      649,00","1,947.00",3
VALENTINO  ,SY2S0C20RICK9M,42,A19,Sneakers,Uomo,"      649,00","1,947.00",3
VALENTINO  ,SY2S0C20RICK9M,42.5,A19,Sneakers,Uomo,"      649,00","1,298.00",2
